Role,Invested in Real Estate,Extra Hours,Invested in Stock Market,Favourite Sport,Gender,Languages Known,Sport Knowledge (in XP),Average no. of leaves/month,Trades Done,Married(1/0),Level of Education,Pay,ID Proof,Most Productive Hour,Tax Category,Income Category,Employer,Tax Paid,Id
0,1,0,1,6,0,3,35.0,4,51,0,1,2067.73,0,0,554,2,0,47804,32495
0,0,0,1,4,0,3,98.0,2,39,0,0,394.73,0,0,38,4,0,38685,32496
0,1,0,1,3,0,1,24.0,0,48,-1,0,1384.73,0,0,47,2,0,49118,32497
1,1,0,1,3,1,2,57.0,0,31,1,0,2213.73,0,0,236,4,0,42178,32498
0,1,0,1,2,0,4,34.0,2,35,0,0,863.73,0,0,34,4,0,19142,32501
0,1,0,1,2,1,4,27.0,2,27,0,0,1206.73,0,0,177,2,0,49558,32502
0,0,0,1,0,0,3,68.0,3,40,0,0,1071.73,0,0,77,3,0,24865,32503
1,1,0,1,5,0,4,77.0,3,57,0,1,2631.73,0,0,27,2,0,16580,32504
1,1,0,0,3,0,3,46.0,3,54,0,0,4011.73,0,0,153,8,0,44296,32505
1,1,0,1,2,0,1,7.0,4,52,0,1,2168.73,0,0,342,2,0,34863,32506
0,1,0,1,0,1,1,39.0,0,28,1,1,732.73,0,0,436,2,0,46565,32507
1,1,0,1,2,0,1,46.0,2,42,0,1,552.73,0,0,82,8,0,46903,32510
0,0,1,1,1,1,2,54.0,3,33,0,2,505.73,0,0,246,2,0,49533,32512
1,1,0,1,2,0,4,13.0,5,32,1,0,273.73,0,0,109,5,0,29777,32515
0,1,1,1,0,1,4,35.0,2,42,0,0,839.73,0,0,464,2,0,14490,32517
1,1,0,1,3,0,1,92.0,5,41,0,0,1075.73,0,0,110,2,0,15719,32518
0,1,0,1,6,1,2,38.0,0,45,0,0,2401.73,2,0,95,2,0,11127,32520
1,1,0,1,3,0,4,36.0,1,50,0,1,371.73,0,0,399,4,0,15373,32521
1,1,0,1,3,1,1,95.0,4,38,0,1,400.73,0,0,73,2,0,34040,32524
1,0,0,1,1,0,2,71.0,1,23,1,0,2063.73,0,0,221,5,0,14023,32525
1,1,0,1,5,0,1,13.0,5,35,0,0,889.73,0,0,15,2,0,25806,32527
1,1,0,1,0,1,2,56.0,1,35,0,0,1672.73,0,0,417,2,0,25734,32528
0,1,0,1,0,0,1,18.0,4,44,0,0,723.73,0,0,195,2,0,48859,32530
1,1,1,1,6,1,2,61.0,1,32,0,0,483.73,0,0,172,3,0,29887,32531
0,0,0,1,0,1,2,22.0,3,62,0,1,766.73,0,0,105,2,0,28853,32532
1,1,0,1,5,0,1,96.0,4,31,0,0,762.73,0,0,549,3,0,12225,32534
0,1,0,1,6,1,1,96.0,0,42,-1,0,718.73,0,0,139,2,0,49769,32535
1,1,0,1,3,1,1,50.0,4,34,0,1,715.73,0,0,235,5,0,13628,32537
1,1,0,1,2,1,3,33.0,5,32,0,0,1499.73,0,0,83,2,0,38384,32539
1,1,0,1,2,0,3,52.0,1,48,0,0,454.73,0,0,596,2,0,24744,32541
1,1,0,1,6,0,1,39.0,1,45,0,0,1809.73,0,0,38,6,0,43355,32542
1,1,0,1,0,0,2,33.0,2,40,0,1,478.73,0,0,579,2,0,48994,32543
1,0,0,1,0,1,3,22.0,1,39,0,0,632.73,0,0,207,2,0,49048,32544
1,1,0,1,4,1,1,61.0,0,35,0,2,273.73,0,0,233,2,0,14284,32547
0,0,0,1,3,1,2,74.0,2,32,0,0,976.73,0,0,279,4,0,36584,32548
0,1,0,1,5,0,2,19.0,2,29,1,0,664.73,0,0,413,2,0,24331,32549
0,0,0,1,1,0,2,74.0,5,49,0,2,569.73,0,0,174,2,0,11538,32551
1,1,0,1,5,0,4,22.0,1,40,-1,0,5627.73,0,0,796,2,0,17945,32552
0,1,0,0,0,0,4,30.0,5,32,1,0,336.73,0,0,675,2,0,31125,32553
0,1,0,1,4,1,2,98.0,5,34,1,1,536.73,0,0,196,4,0,12468,32555
1,1,0,1,3,0,1,78.0,3,30,1,0,128.27,0,0,132,2,0,41553,32556
0,1,1,0,5,1,2,70.0,5,50,-1,1,501.73,0,0,706,2,0,36127,32557
0,1,0,1,2,1,4,42.0,1,36,0,1,3515.73,0,0,195,3,0,14648,32558
1,1,0,1,3,0,4,34.0,2,36,1,2,308.73,0,0,153,5,0,38888,32559
1,1,0,1,5,0,1,12.0,4,27,1,1,3781.73,0,0,459,2,0,10483,32560
1,1,1,1,6,0,2,5.0,4,48,0,0,785.73,0,0,74,5,0,13300,32561
1,1,0,1,2,1,4,87.0,4,33,0,0,273.73,0,0,200,2,0,22510,32562
0,0,0,1,4,0,2,91.0,0,37,0,2,273.73,0,0,483,2,0,31032,32563
1,1,0,1,0,1,2,87.0,5,27,1,0,1043.73,0,0,338,2,0,32617,32564
0,1,1,1,4,0,2,30.0,0,50,0,0,841.73,2,0,243,3,0,28906,32566
1,1,0,0,1,0,3,51.0,4,33,0,0,566.73,0,0,1014,3,0,34445,32567
1,1,1,1,6,0,2,73.0,0,41,0,1,185.73,0,0,310,4,0,43378,32568
1,1,0,1,1,1,3,22.0,5,29,0,0,110.73,0,0,132,4,0,35638,32570
0,1,0,1,2,1,2,59.0,3,31,1,0,475.73,0,0,374,2,0,10112,32571
0,1,0,1,4,1,4,45.0,5,41,0,1,293.73,0,0,348,5,0,36176,32572
0,1,1,1,1,1,3,79.0,4,32,0,0,2868.73,0,0,123,4,0,45445,32573
0,1,0,1,5,0,4,89.0,3,52,0,0,140.73,0,0,73,4,0,47969,32575
0,1,0,1,4,0,2,14.0,4,31,0,0,561.73,0,0,303,2,0,10592,32577
0,1,0,1,3,1,2,22.0,5,36,0,2,273.73,0,0,236,6,0,43536,32578
0,1,0,1,6,0,2,96.0,3,32,0,0,147.73,0,0,289,2,0,18375,32580
0,1,0,1,5,0,3,32.0,3,26,0,0,181.73,0,0,870,2,0,23495,32581
0,1,0,1,3,1,2,72.0,3,22,1,0,851.73,0,0,382,2,0,49201,32583
1,1,0,0,2,1,3,93.0,2,30,1,2,567.73,0,0,1092,7,0,10362,32585
1,1,0,1,1,0,1,71.0,2,28,1,0,868.73,0,0,169,2,0,45870,32587
1,1,0,1,1,0,1,64.0,3,43,-1,1,1240.73,0,0,193,2,0,14774,32590
1,1,0,1,0,1,2,9.0,4,41,1,0,516.73,0,0,28,7,0,34654,32592
1,1,1,1,1,1,2,20.0,5,29,0,0,931.73,0,0,265,3,0,20803,32593
0,1,0,1,2,0,4,33.0,0,29,0,0,587.73,0,0,276,2,0,19342,32594
1,1,0,1,5,0,2,56.0,1,22,1,0,645.73,0,0,140,2,0,42839,32595
1,1,0,1,4,1,2,80.0,4,26,0,0,763.73,0,0,725,5,0,39072,32596
0,1,0,1,1,0,1,63.0,1,28,1,0,1244.73,0,0,280,4,0,33539,32597
0,1,0,1,0,0,4,26.0,3,40,0,0,687.73,0,0,397,2,0,35766,32601
0,1,0,1,1,1,2,21.0,5,52,0,2,6798.73,0,0,228,6,0,25569,32602
1,1,0,0,3,1,1,50.0,3,32,0,1,602.73,0,0,949,3,0,40733,32603
1,1,0,1,3,1,4,91.0,2,32,1,0,871.73,0,0,362,3,0,12651,32604
1,1,0,1,1,0,2,79.0,1,31,1,2,562.73,0,0,385,2,0,16395,32605
0,1,0,1,2,0,2,6.0,1,33,-1,0,321.73,0,0,70,2,0,29583,32607
0,0,0,1,1,1,2,23.0,2,29,1,0,496.73,0,0,505,13,0,41303,32608
0,1,0,1,2,1,3,45.0,4,41,0,0,487.73,2,0,418,26,0,22197,32610
1,1,0,1,1,1,1,15.0,1,52,0,1,824.73,0,0,248,4,0,33963,32611
0,1,0,1,3,1,2,7.0,4,34,-1,0,526.73,0,0,51,2,0,11050,32612
0,1,0,1,6,1,2,82.0,3,34,-1,0,816.73,0,0,98,4,0,25446,32614
1,1,1,1,6,1,2,23.0,5,28,0,0,230.73,0,0,76,4,0,36600,32616
0,1,0,1,2,0,3,47.0,4,44,0,2,796.73,0,0,169,2,0,17119,32619
0,1,0,1,4,0,1,55.0,4,28,1,2,579.73,0,0,311,2,0,18358,32620
1,1,0,1,0,0,2,47.0,3,30,1,0,3442.73,0,0,514,2,0,13997,32621
1,1,0,1,5,1,4,62.0,1,30,1,0,602.73,0,0,234,2,0,26165,32622
1,1,0,1,4,1,1,61.0,5,37,0,1,667.73,0,0,978,2,0,43174,32623
1,1,0,1,1,0,4,89.0,1,53,0,2,778.73,0,0,55,3,0,30760,32625
0,1,0,1,3,1,4,22.0,3,33,0,1,1066.73,0,0,103,2,0,16419,32626
0,1,0,1,4,1,2,79.0,4,33,0,0,730.73,0,0,66,4,0,10577,32628
0,1,0,1,4,0,4,32.0,5,49,0,2,888.73,0,0,94,2,0,42883,32630
1,1,0,1,0,0,3,73.0,3,34,0,0,9597.73,0,0,109,2,0,49104,32631
1,1,0,1,4,1,1,12.0,1,34,1,2,1226.73,0,0,69,3,0,37899,32632
1,1,0,1,5,1,2,51.0,3,37,0,0,1681.73,0,0,303,2,0,11712,32634
1,1,0,1,3,1,1,69.0,0,37,1,0,1686.73,0,0,393,2,0,49441,32635
1,1,1,1,5,1,3,79.0,4,35,0,0,2049.73,0,0,221,2,0,45741,32637
0,1,0,1,5,1,4,67.0,4,39,0,0,1283.73,0,0,44,3,0,42845,32639
0,1,0,1,5,1,1,6.0,2,36,0,0,2537.73,0,0,201,2,0,26414,32640
1,1,0,1,1,1,1,53.0,2,33,0,0,468.73,0,0,200,2,0,49329,32641
1,1,0,1,1,0,2,56.0,3,43,-1,0,1249.73,0,0,180,4,0,17544,32644
1,1,0,1,4,1,1,61.0,2,32,0,0,607.73,0,0,136,3,0,24167,32646
0,1,0,1,3,0,4,22.0,3,28,0,0,671.73,0,0,129,4,0,43127,32647
0,1,0,1,2,1,3,69.0,5,32,0,0,1914.73,0,0,377,2,0,41576,32649
0,1,0,1,2,1,1,63.0,1,41,0,0,589.73,0,0,286,2,0,17842,32650
1,1,0,1,3,0,3,86.0,5,53,0,0,3263.73,0,0,80,2,0,47666,32651
0,1,1,1,0,1,1,89.0,3,28,1,0,275.73,0,0,288,3,0,47293,32653
0,1,1,1,5,0,1,50.0,0,50,0,1,656.73,0,0,296,2,0,17217,32657
1,1,0,1,4,1,2,9.0,4,42,0,0,1160.73,0,0,516,4,0,25272,32658
0,1,0,1,5,1,1,17.0,2,31,1,0,1831.73,0,0,94,2,0,30234,32659
1,1,0,1,6,0,1,21.0,1,51,0,0,470.73,0,0,304,2,0,32747,32661
1,1,1,1,5,1,1,96.0,5,26,1,0,710.73,0,0,216,4,0,48060,32663
0,0,0,1,0,0,4,37.0,1,42,0,1,501.73,0,0,270,3,0,38565,32664
1,1,1,1,6,1,1,68.0,2,32,0,0,1020.73,0,0,245,2,0,22320,32666
1,1,1,1,3,1,1,7.0,4,38,-1,0,573.73,0,0,383,2,0,19118,32667
0,0,0,1,0,1,1,42.0,3,32,0,0,294.73,0,0,329,5,0,40424,32668
1,1,0,1,2,0,2,13.0,2,32,1,2,273.73,0,0,155,2,0,12870,32671
0,1,1,1,1,1,2,45.0,2,35,0,2,9542.73,0,0,68,4,0,37904,32672
1,1,0,1,1,1,4,92.0,2,56,0,0,1749.73,0,0,283,2,0,10523,32673
0,1,0,1,1,1,1,6.0,4,35,0,0,995.73,0,0,359,5,0,32814,32674
1,1,0,1,1,0,2,64.0,4,31,-1,0,546.73,0,0,178,3,0,48511,32675
0,1,0,1,3,0,1,52.0,0,34,1,0,548.73,0,0,86,4,0,11842,32676
1,1,0,1,6,0,1,20.0,0,30,0,0,282.73,0,0,331,2,0,38660,32677
0,1,0,0,1,0,4,58.0,5,29,1,2,1258.73,0,0,994,2,0,48471,32679
0,0,0,1,3,1,3,89.0,4,30,0,0,2185.73,2,0,39,2,0,31935,32680
0,0,0,1,4,1,3,9.0,3,32,0,2,364.73,0,0,141,3,0,45045,32681
1,1,0,1,5,0,1,41.0,5,52,0,0,699.73,0,0,71,3,0,33749,32682
0,1,0,1,5,0,3,45.0,3,38,1,0,829.73,0,0,231,3,0,33191,32683
1,1,1,1,1,0,2,10.0,5,43,0,1,544.73,0,0,242,3,0,45796,32684
0,1,0,1,1,0,4,88.0,2,27,1,0,478.73,0,0,215,5,0,29750,32685
0,1,1,1,3,1,2,35.0,5,32,0,0,229.73,0,0,756,2,0,14408,32686
1,1,0,0,5,0,2,53.0,4,30,0,0,498.73,0,0,571,3,0,17360,32687
0,1,1,1,2,1,3,65.0,3,54,1,0,1495.73,0,0,751,2,0,10770,32688
0,0,0,1,6,1,2,79.0,2,72,0,2,4788.73,2,0,1158,2,0,17788,32689
1,1,0,1,5,1,4,13.0,3,37,0,0,533.73,0,0,143,3,0,20177,32691
0,1,0,1,4,1,3,81.0,2,32,1,0,921.73,0,0,515,3,0,45491,32693
0,1,1,1,2,0,2,31.0,0,36,0,1,671.73,0,0,236,3,0,31057,32694
0,1,0,1,1,1,4,24.0,4,46,0,2,681.73,0,0,129,2,0,37545,32695
1,1,0,1,6,0,3,51.0,4,34,0,0,1545.73,0,0,242,2,0,36179,32697
1,1,0,1,4,0,2,1.0,1,58,0,1,273.73,0,0,65,3,0,18134,32701
1,1,0,1,1,1,2,54.0,4,34,1,2,538.73,0,0,137,2,0,36201,32703
1,1,1,1,3,0,3,12.0,3,51,0,1,2291.73,0,0,209,2,0,46264,32704
0,1,1,1,4,1,2,80.0,2,32,0,0,2294.73,0,0,48,10,0,37537,32705
0,1,1,1,1,1,4,32.0,0,28,0,0,851.73,0,0,68,3,0,38430,32706
1,1,0,1,1,1,4,47.0,0,46,1,1,458.73,0,0,190,2,0,10777,32708
1,1,1,0,4,1,4,82.0,3,37,0,2,2784.27,0,0,879,2,0,44842,32713
1,1,0,1,2,1,1,11.0,5,40,0,0,17.73,0,0,573,4,0,39432,32714
0,1,1,1,4,0,2,6.0,5,38,0,0,1301.73,0,0,316,2,0,15902,32715
1,1,0,1,0,0,4,96.0,2,44,0,0,502.73,0,0,188,2,0,35674,32716
1,1,0,1,5,1,3,1.0,0,39,0,0,655.73,2,0,215,2,0,25302,32718
0,0,0,1,2,0,4,13.0,2,32,0,0,1740.73,0,0,110,4,0,34584,32720
1,1,0,1,5,1,1,19.0,4,39,1,2,871.73,0,0,152,2,0,13016,32722
0,1,0,1,2,1,4,64.0,0,46,1,0,813.73,0,0,103,2,0,25963,32723
1,1,0,1,0,1,2,92.0,2,32,0,1,345.73,0,0,73,2,0,24664,32724
1,1,1,1,0,0,3,19.0,3,51,-1,0,101.73,0,0,63,2,0,36945,32725
0,1,0,0,0,1,2,98.0,5,31,0,1,278.73,0,0,1004,2,0,10305,32727
0,1,1,0,3,0,2,86.0,0,38,1,0,497.73,0,0,872,2,0,13015,32728
0,0,1,1,0,1,1,71.0,0,27,0,2,1033.73,0,0,79,2,0,14158,32730
0,1,0,1,4,0,4,79.0,3,27,0,0,410.73,0,0,340,5,0,44960,32731
1,1,0,1,0,1,2,81.0,4,47,0,2,6068.73,0,0,72,2,0,23796,32732
0,0,0,0,1,0,3,43.0,1,33,1,2,670.73,0,0,591,2,0,24386,32736
1,1,1,1,0,1,3,58.0,3,28,0,0,1444.73,0,0,42,4,0,20421,32737
1,0,0,1,0,0,4,3.0,0,31,0,1,772.73,0,0,92,2,0,38795,32738
0,1,0,1,2,0,3,48.0,5,28,1,0,663.73,0,0,172,3,0,21776,32739
0,1,0,1,1,1,4,46.0,0,27,0,0,464.73,0,0,84,2,0,20710,32741
0,1,0,1,2,1,4,77.0,5,29,0,0,648.73,0,0,215,2,0,18300,32742
0,0,0,1,0,1,2,61.0,2,39,0,0,748.73,2,0,251,2,0,37472,32744
0,1,0,1,1,0,3,52.0,1,31,0,1,54.73,0,0,61,2,0,40501,32745
1,1,0,1,2,1,4,8.0,3,41,-1,0,173.27,0,0,82,2,0,13906,32746
0,0,0,1,4,1,1,65.0,1,45,1,1,956.73,0,0,70,3,0,21157,32747
0,1,0,1,6,0,1,87.0,2,45,0,2,658.73,0,0,142,6,0,48479,32748
1,1,1,1,3,0,1,7.0,5,38,0,1,845.73,0,0,168,3,0,18887,32750
0,1,0,1,6,1,4,38.0,4,29,0,0,277.73,0,0,231,2,0,36426,32751
1,1,0,1,3,0,3,29.0,1,39,1,2,718.73,0,0,135,3,0,10209,32754
1,1,0,1,1,1,1,53.0,5,36,0,0,5044.73,0,0,214,2,0,11265,32756
0,1,0,1,6,0,3,98.0,0,45,0,0,8421.73,0,0,244,2,0,11053,32757
0,1,0,1,6,0,4,21.0,0,41,0,0,1400.73,0,0,123,4,0,14549,32758
0,1,0,0,1,0,2,42.0,2,35,0,1,3427.73,0,0,401,5,0,45427,32759
1,1,0,1,0,1,2,55.0,3,35,0,1,273.73,0,0,359,6,0,28037,32760
1,1,0,1,6,0,4,9.0,1,47,0,1,1089.73,0,0,73,9,0,26253,32761
1,1,0,1,5,0,3,84.0,0,31,0,0,8831.73,0,0,54,2,0,29764,32763
0,1,0,1,2,0,3,86.0,5,34,0,0,415.73,0,0,248,2,0,49245,32764
0,1,0,1,3,1,1,46.0,0,31,0,2,3942.73,0,0,367,2,0,15185,32765
0,1,0,1,2,0,1,53.0,0,49,0,0,780.73,0,0,321,2,0,16039,32766
0,1,1,1,5,1,2,63.0,2,33,0,2,3490.73,0,0,212,2,0,45520,32767
0,1,0,1,6,0,3,6.0,2,28,0,0,519.73,0,0,188,9,0,39469,32768
1,1,0,1,1,1,1,88.0,0,37,0,1,663.73,0,0,203,2,0,28273,32769
1,1,0,0,1,0,1,99.0,0,27,0,0,1453.73,0,0,364,5,0,10128,32770
1,1,0,1,0,1,4,75.0,4,37,0,0,588.73,2,0,138,2,0,26305,32771
1,1,0,1,1,1,2,60.0,2,30,1,2,976.73,0,0,197,2,0,42679,32772
0,0,0,1,0,1,2,32.0,3,34,0,2,247.73,0,0,211,2,0,22366,32774
0,1,0,1,4,0,1,50.0,3,39,0,1,723.73,0,0,119,4,0,14378,32775
1,0,0,1,2,0,1,58.0,0,37,0,0,521.73,0,0,646,2,0,24801,32776
0,1,1,1,4,0,3,44.0,4,36,-1,0,655.73,0,0,394,2,0,33128,32778
0,1,0,1,3,0,4,6.0,1,37,0,0,459.73,0,0,430,2,0,21693,32780
1,1,0,1,1,1,2,56.0,2,42,1,2,1550.73,0,0,74,6,0,35100,32781
1,1,0,1,4,1,2,11.0,5,32,1,0,951.73,0,0,275,2,0,10996,32783
0,1,0,1,1,1,3,55.0,0,33,1,0,543.73,0,0,213,2,0,32427,32784
0,1,0,1,3,0,3,47.0,1,36,0,0,780.73,0,0,52,3,0,15232,32786
0,1,1,1,4,1,4,8.0,3,30,1,2,164.73,0,0,416,2,0,17722,32788
0,1,1,1,3,1,3,0.0,2,36,1,0,1157.73,0,0,110,5,0,28668,32789
1,1,0,1,4,1,1,85.0,1,35,0,0,668.73,0,0,154,4,0,39903,32790
1,0,0,1,3,0,2,91.0,4,59,-1,1,1149.73,0,0,37,2,0,14358,32791
0,0,0,1,5,1,3,48.0,5,35,0,0,482.73,0,0,97,2,0,29904,32792
0,1,0,1,0,1,3,4.0,1,34,0,0,624.73,0,0,1551,4,0,47385,32793
1,1,0,1,0,1,1,4.0,4,30,1,0,1074.73,0,0,634,2,0,17196,32794
0,1,0,1,2,0,2,37.0,3,42,0,0,3460.73,0,0,291,2,0,46827,32796
1,1,0,1,2,0,2,26.0,4,35,0,1,4250.73,0,0,261,2,0,49308,32797
1,1,0,1,3,0,1,54.0,3,44,0,1,358.73,0,0,67,3,0,35511,32798
0,1,0,1,1,0,3,81.0,2,32,0,2,793.73,0,0,398,6,0,39823,32800
0,1,0,1,3,0,3,9.0,0,35,1,2,4227.73,0,0,235,3,0,37542,32801
1,0,0,0,6,0,2,31.0,1,69,0,1,3261.73,2,0,127,2,0,20480,32802
0,1,0,1,5,1,4,26.0,3,38,0,0,1097.73,0,0,356,2,0,15416,32805
1,0,0,1,1,1,3,43.0,4,37,-1,0,6146.73,0,0,277,4,0,27379,32806
1,1,0,1,3,1,2,81.0,5,32,1,2,3218.73,0,0,263,2,0,48149,32807
1,1,0,1,0,1,1,75.0,5,53,0,0,839.73,0,0,104,2,0,33710,32808
0,1,1,1,5,0,4,51.0,0,29,0,0,644.73,0,0,651,2,0,28908,32809
1,1,0,1,4,0,3,86.0,5,28,0,0,407.73,0,0,831,2,0,39986,32810
1,1,0,1,0,0,4,93.0,3,38,0,0,941.73,0,0,153,3,0,16123,32811
1,1,1,1,3,0,1,17.0,2,47,0,0,302.73,0,0,76,2,0,21460,32812
1,1,1,1,5,1,2,31.0,3,34,1,0,458.73,0,0,298,2,0,46356,32815
0,0,0,1,1,1,1,75.0,5,41,0,0,363.73,0,0,51,2,0,15135,32816
1,1,0,0,6,1,2,16.0,5,34,1,0,213.27,0,0,1077,2,0,42945,32817
1,1,0,1,3,1,4,58.0,1,33,0,0,472.73,0,0,200,5,0,21790,32818
0,1,0,1,0,1,2,52.0,5,22,0,0,53.73,0,0,398,3,0,32327,32820
1,1,0,1,4,0,3,10.0,5,36,-1,0,866.73,0,0,179,2,0,40252,32821
0,1,0,1,1,0,4,48.0,5,46,-1,2,539.73,0,0,195,3,0,26036,32823
1,1,1,0,4,1,4,22.0,3,31,-1,2,0.269999999999982,0,0,712,4,0,11879,32824
0,1,0,1,6,0,2,81.0,1,33,0,0,645.73,0,0,199,3,0,22425,32825
1,1,0,1,4,1,2,55.0,1,40,0,0,1818.73,0,0,423,5,0,19472,32826
0,1,0,1,5,1,2,13.0,3,30,0,1,3320.73,0,0,725,2,0,34406,32827
1,0,0,1,6,1,3,39.0,1,29,0,0,335.73,0,0,343,2,0,19980,32828
0,1,0,1,1,0,3,33.0,1,44,1,2,1904.73,0,0,172,2,0,19796,32829
0,1,0,1,6,0,4,24.0,1,28,1,0,1497.73,0,0,193,2,0,41581,32831
0,1,0,1,1,0,1,80.0,3,50,-1,0,613.73,0,0,460,3,0,31493,32832
1,1,0,1,2,1,3,49.0,5,31,0,0,855.73,0,0,253,2,0,48139,32833
0,1,1,1,2,0,4,33.0,2,25,1,0,157.73,0,0,429,3,0,26625,32834
0,1,0,1,2,1,3,58.0,3,36,1,1,273.73,0,0,772,2,0,49315,32835
0,1,0,1,4,0,4,51.0,3,33,0,0,801.73,0,0,58,3,0,23907,32836
0,1,0,1,3,0,2,2.0,1,28,0,2,2298.73,0,0,137,2,0,44839,32837
0,1,0,1,6,0,2,91.0,5,52,0,0,914.73,0,0,469,4,0,26475,32838
0,1,1,1,4,0,2,85.0,4,31,1,0,539.73,0,0,97,2,0,11151,32839
1,1,0,1,1,0,1,41.0,3,31,1,2,574.73,0,0,443,2,0,42748,32841
1,1,0,1,4,1,1,7.0,5,29,1,1,1090.73,0,0,157,2,0,39691,32845
0,1,0,1,5,0,4,93.0,2,33,0,0,2001.73,0,0,862,2,0,19155,32847
0,1,0,1,0,1,2,98.0,0,28,1,2,1012.73,0,0,294,2,0,36876,32850
0,1,0,1,2,0,1,31.0,2,28,1,0,1212.73,0,0,204,2,0,36545,32851
0,1,0,1,5,0,2,82.0,1,36,0,0,983.73,0,0,193,5,0,42457,32852
0,1,0,1,2,1,4,38.0,3,35,1,2,419.73,0,0,132,2,0,11396,32853
0,1,0,1,4,1,1,4.0,5,32,0,2,284.73,0,0,19,4,0,27618,32854
1,1,0,1,5,1,1,6.0,1,46,1,1,3961.73,0,0,419,2,0,12738,32855
1,0,0,1,2,1,1,35.0,2,35,0,0,1255.73,0,0,124,4,0,47697,32856
1,1,1,1,1,0,2,89.0,0,24,1,2,797.73,0,0,547,3,0,10663,32857
0,1,0,1,5,1,4,84.0,0,28,0,0,666.73,0,0,1031,2,0,34107,32858
1,1,0,1,5,1,2,0.0,2,23,1,0,1378.73,0,0,605,2,0,38918,32859
0,1,0,1,2,1,2,67.0,0,30,0,1,2387.73,2,0,37,2,0,15024,32861
0,1,0,1,3,1,3,45.0,1,45,0,0,28.73,0,0,88,2,0,11263,32863
0,1,0,1,2,0,2,63.0,3,49,0,1,1399.73,0,0,323,2,0,39502,32864
1,1,0,0,2,0,2,81.0,1,33,0,2,793.73,0,0,473,2,0,38116,32866
1,1,0,1,1,1,2,84.0,1,30,1,0,577.73,0,0,155,3,0,23673,32869
0,1,0,1,1,1,4,68.0,1,27,0,0,570.73,0,0,237,2,0,48072,32870
0,1,0,1,4,1,4,20.0,1,30,-1,0,726.73,0,0,326,4,0,41966,32873
0,1,0,1,2,0,1,19.0,1,43,0,0,1850.73,0,0,185,2,0,14681,32874
0,1,1,1,1,0,2,76.0,1,33,0,0,859.73,0,0,93,4,0,16698,32875
0,1,0,1,2,1,4,40.0,3,27,0,2,922.73,0,0,365,4,0,31302,32876
0,0,0,0,3,1,4,17.0,3,26,1,2,292.73,0,0,146,2,0,32662,32877
1,1,0,1,2,0,1,99.0,3,41,0,0,273.73,0,0,142,2,0,14715,32878
0,1,0,1,0,0,4,63.0,4,31,1,1,830.73,0,0,88,4,0,24179,32879
1,1,0,1,4,1,1,58.0,5,39,1,0,1653.73,0,0,62,2,0,22213,32882
1,1,1,1,0,0,1,64.0,4,32,0,1,6616.73,0,0,179,3,0,19657,32883
1,1,1,1,3,1,4,79.0,0,56,0,1,923.73,0,0,111,2,0,13198,32884
1,0,0,0,1,1,4,37.0,5,29,1,0,273.73,0,0,185,2,0,28432,32887
0,1,0,1,5,0,3,81.0,3,37,0,0,898.73,0,0,182,4,0,23268,32889
0,0,1,1,5,1,4,14.0,1,26,0,2,531.73,0,0,90,2,0,26542,32890
0,1,0,1,5,1,4,20.0,1,28,1,0,1005.73,0,0,355,2,0,22704,32891
0,1,0,0,4,1,3,96.0,2,47,0,0,960.73,0,0,769,2,0,35848,32892
1,1,1,1,1,1,4,76.0,5,27,1,0,714.73,0,0,66,2,0,44999,32893
1,1,1,1,6,0,3,98.0,1,39,0,1,369.73,0,0,162,2,0,26956,32894
1,1,0,1,6,1,2,4.0,3,36,0,0,467.73,0,0,573,9,0,26346,32895
0,1,1,1,1,0,4,30.0,1,27,0,0,875.73,0,0,437,2,0,28953,32896
0,1,0,1,6,1,4,11.0,0,36,-1,0,349.73,0,0,392,2,0,37619,32898
0,1,0,1,5,0,2,67.0,4,29,1,0,273.73,0,0,812,2,0,48873,32899
0,1,1,1,6,0,1,97.0,4,35,0,0,812.73,0,0,144,4,0,19805,32900
1,0,1,1,3,0,2,52.0,5,31,0,0,149.73,0,0,147,3,0,16985,32902
0,1,0,1,3,0,1,79.0,0,28,0,0,6.269999999999981,0,0,606,4,0,27319,32903
1,0,0,1,4,1,2,65.0,0,46,0,2,273.73,0,0,71,2,0,47131,32904
0,0,0,1,3,0,1,22.0,0,47,0,0,2432.73,0,0,768,2,0,33805,32905
0,1,0,1,6,1,3,27.0,3,29,1,0,375.73,2,0,457,4,0,38253,32906
1,1,0,1,4,0,2,97.0,0,48,0,2,1662.73,0,0,297,5,0,36630,32907
1,1,0,1,6,0,2,73.0,5,26,1,0,1379.73,0,0,70,2,0,29034,32908
1,1,0,1,0,1,4,17.0,2,39,-1,0,1200.73,0,0,236,4,0,20563,32909
0,1,0,1,3,0,2,40.0,5,41,0,2,448.73,0,0,126,3,0,34122,32910
0,1,0,1,2,1,1,78.0,1,45,-1,1,364.73,0,0,470,3,0,11935,32911
1,1,0,1,6,1,1,10.0,1,27,1,0,3705.73,0,0,136,2,0,44303,32912
1,1,0,1,4,0,1,81.0,3,40,0,0,440.73,0,0,49,2,0,36584,32915
0,1,1,1,6,1,3,78.0,4,34,-1,0,586.73,0,0,261,2,0,29680,32916
0,1,0,1,3,0,3,60.0,3,29,1,0,417.73,0,0,367,2,0,12279,32918
1,1,0,1,5,0,1,48.0,1,38,0,0,952.73,0,0,639,3,0,41485,32919
